stock_id,時間,開盤價,最高價,最低價,收盤價,漲跌幅,SMA5,SMA10,SMA20,SMA60,控盤者成本線,成交量,MA5,MA10,融資(張),差額(張),買進(張),賣出(張),現償(張),使用率,融券(張),差額(張).1,買進(張).1,賣出(張).1,券償(張),使用率.1,買賣超(張),外資持股(張),買進(張).2,賣出(張).2,外資持股比例,買賣超(張).1,投信持股(張),買進(張).3,賣出(張).3,投信持股比例,買賣超(張).2,自營商持股(張),買進(張).4,賣出(張).4,自營商持股比例,買賣超(張).3,主力持股(張),買進(張).5,賣出(張).5
3707,2021/8/9,105,105,95.4,95.4,-10,105.88,106.29,108.03,84.89,106.73,25738,17996,20977,24193,-1556,1629,3179,6,0.3083,4241,-413,1337,925,1,0.054,3331,40948,5968,2637,0.1304,-1081,20176,0,1081,0.0631,-112,1398,287,399,0.0044,-428,-70083,4184,4612
3707,2021/8/16,88.6,92.4,87.2,92,1.88,93.54,99.71,105.38,88.19,104.42,16845,18476,18236,21173,-854,662,1469,47,0.2691,4425,794,607,1401,0,0.0562,3261,48189,6632,3371,0.1535,-122,18757,221,343,0.0586,8,1436,211,203,0.0045,1634,-68356,3992,2358
3707,2021/8/17,91,92.3,83.3,84.5,-8.15,91.14,97.31,104.28,88.6,103.55,21622,18262,19079,20659,-514,1219,1725,8,0.2626,3986,-439,1689,1250,0,0.0507,-1654,46350,4589,6243,0.1476,139,18896,228,89,0.0591,-193,1243,74,267,0.0039,-2399,-70755,1769,4168
3707,2021/9/1,109,114,106,114,4.59,109,104.11,99.85,94.99,105.31,37955,26784,34696,29283,2269,4632,2360,3,0.3652,7877,-431,1012,594,13,0.0982,-3212,36643,4002,7214,0.1145,-787,21452,263,1050,0.0669,21,510,156,135,0.0016,-625,-76609,4995,5620
3707,2021/9/2,112.5,114.5,106,106,-7.02,107.9,106.11,99.53,95.58,105.85,35053,26361,36107,30380,1097,5093,3995,1,0.3789,7813,-64,600,536,0,0.0974,-3073,33796,3529,6602,0.1056,-113,21339,173,286,0.0665,20,530,204,184,0.0017,-2936,-79545,3559,6495
3707,2021/9/28,124.5,125.5,120.5,122,-0.81,119.2,111.8,108.11,103.04,119.27,56581,80771,52875,30482,-1257,3416,4672,1,0.3772,13110,277,402,683,4,0.1622,-2685,30630,5954,8639,0.0957,427,32050,495,68,0.0999,26,824,90,64,0.0026,-3507,-71843,3303,6810
3707,2021/9/29,117,120,110,112,-8.2,119.5,112.35,108.41,103.56,118.52,55222,83993,54806,24738,-5744,3853,9596,1,0.3061,11138,-1972,2516,545,1,0.1378,125,30775,6728,6603,0.0961,-260,31790,340,600,0.0991,-342,482,127,469,0.0015,-3670,-75513,4480,8150
3707,2022/1/6,132.5,136.5,131,134,-0.74,139.5,140.75,138.85,143.99,147.83,7444,9717,12433,19400,-48,428,468,8,0.2354,6055,-412,634,364,142,0.0735,189,29163,997,808,0.0911,-299,22628,0,299,0.0686,-51,1927,49,100,0.0058,-586,-90433,1146,1732
3707,2022/1/7,132.5,134,122.5,123.5,-7.84,135.6,139.3,137.95,144.1,146.61,22030,12312,13755,19187,-213,1531,1714,30,0.2321,4877,-1178,1379,213,12,0.059,1722,30951,3652,1930,0.0967,-2153,20475,0,2153,0.0621,-237,1691,337,574,0.0051,-3779,-94212,3439,7218
3707,2022/3/4,113.5,119,112.5,117,2.18,113.1,111.1,112.18,126.05,129.33,11685,10868,9992,19360,739,1844,1100,5,0.2341,3181,112,144,256,0,0.0385,1089,31657,2795,1706,0.0989,0,13730,0,0,0.0415,106,1431,150,44,0.0043,2459,-103114,3442,983
3707,2022/3/7,115.5,116.5,107.5,108,-7.69,113.2,110.15,112.28,125.35,128.78,12639,11054,10428,19242,-118,971,1059,30,0.2327,2783,-398,546,178,30,0.0336,-1768,30181,2240,4008,0.0943,201,13931,201,0,0.0421,-220,1211,28,248,0.0037,-2076,-105190,951,3027
3707,2022/6/17,119.5,121,116,118.5,-1.66,126,128.75,125.35,122.33,125.1,10540,10459,10805,17721,111,773,661,1,0.2128,3918,-541,986,456,11,0.047,169,36870,2212,2043,0.1106,-495,25465,0,495,0.0764,-35,1474,45,80,0.0044,-517,-97923,1335,1852
3707,2022/6/20,119,119.5,108.5,108.5,-8.44,121,126.9,124.83,121.94,124.81,12029,10879,11466,17287,-434,686,1106,14,0.2076,3940,22,880,902,0,0.0473,694,37435,2601,1906,0.1123,303,25768,424,121,0.0774,-238,1236,29,267,0.0037,-202,-98125,1766,1968
3707,2022/6/29,122,124.5,119.5,124,-0.4,121.8,119.4,124.8,120.43,123.95,7194,10091,11675,17861,-99,467,563,3,0.2145,4224,59,211,272,2,0.0507,665,34860,2007,1342,0.1046,-16,28427,0,16,0.0853,72,1350,90,18,0.0041,469,-96898,1322,853
3707,2022/6/30,123,123,112,112,-9.68,120.4,118.55,124.1,120.08,123.67,14391,10589,12124,17499,-362,1391,1749,4,0.2101,3876,-348,1387,1042,3,0.0465,-1474,33827,1073,2547,0.1015,-904,27780,12,916,0.0834,-105,1245,68,173,0.0037,-2823,-99721,1165,3988
3707,2022/6/30,123,123,112,112,-9.68,120.4,118.55,124.1,120.08,123.67,14391,10589,12124,17499,-362,1391,1749,4,0.2101,3876,-348,1387,1042,3,0.0465,-1474,33827,1073,2547,0.1015,-904,27780,12,916,0.0834,-105,1245,68,173,0.0037,-2823,-99721,1165,3988
3707,2022/7/1,110,112,101,101,-9.82,117.3,116.8,122.78,119.58,122.74,23190,13382,13389,16533,-966,1148,2103,11,0.1985,2702,-1174,1175,1,0,0.0324,2885,36972,6031,3146,0.1109,-2800,24980,1,2801,0.075,-283,962,88,371,0.0029,-1198,-100919,3462,4660
3707,2022/7/1,110,112,101,101,-9.82,117.3,116.8,122.78,119.58,122.74,23190,13382,13389,16533,-966,1148,2103,11,0.1985,2702,-1174,1175,1,0,0.0324,2885,36972,6031,3146,0.1109,-2800,24980,1,2801,0.075,-283,962,88,371,0.0029,-1198,-100919,3462,4660
3707,2022/7/4,100.5,103,90.9,90.9,-10,110.48,115.04,120.97,119.02,121.46,27021,15987,14889,17238,705,2930,2183,42,0.207,1323,-1379,1419,42,2,0.0159,160,36828,4604,4444,0.1105,-4122,20858,0,4122,0.0626,-29,933,277,306,0.0028,-3845,-104764,2688,6533
3707,2022/7/5,93,93.4,83.8,90.1,-0.88,103.6,112.25,118.98,118.39,119.25,45329,23425,17942,17477,239,2308,2035,34,0.2099,766,-557,670,115,2,0.0092,3473,39926,11526,8053,0.1198,-4861,15997,0,4861,0.048,18,951,302,285,0.0029,-548,-105312,5487,6035
3707,2022/7/6,89.2,90.1,82,83.5,-7.33,95.5,108.65,116.48,117.64,118.04,25871,27160,18626,16871,-606,1385,1978,13,0.2026,874,108,175,284,1,0.0105,849,40706,6473,5624,0.1221,-1281,14716,135,1416,0.0442,1,953,156,155,0.0029,-606,-105918,2775,3381
4162,2015/7/20,236,236,228.5,228.5,-1.93,230.8,234.05,235.33,248.77,263.02,495,594,710,3639,-20,105,125,0,0.1428,315,10,6,16,0,0.0124,8,3581,12,4,0.0351,0,4907,0,0,0.0481,0,367,0,0,0.0036,-50,-22849,129,179
4162,2015/7/21,229.5,229.5,206.5,210,-8.1,226.7,231.2,234.25,247.55,261.72,2082,893,869,3714,75,439,359,5,0.1457,395,80,26,106,0,0.0155,66,3647,75,9,0.0357,-153,4754,0,153,0.0466,-31,336,6,37,0.0033,-281,-23130,425,706
4162,2015/7/24,200,200.5,192.5,193,-3.98,206,219.15,228.6,243.17,256.95,1183,1690,1155,3666,107,225,117,1,0.1438,330,-24,52,28,0,0.0129,-15,4176,35,50,0.0409,-64,3900,0,64,0.0383,0,82,13,13,0.0008,-267,-24359,272,539
4162,2015/7/27,190,191,174,174,-9.84,195.1,212.95,225.25,241.47,254.62,2654,2122,1358,3453,-213,451,628,36,0.1355,377,47,60,107,0,0.0148,118,4294,122,4,0.0421,-177,3723,0,177,0.0365,-136,0,4,140,0,-297,-24656,649,946
4162,2015/8/21,155,160.5,155,156,-4.29,165.6,170.65,172.33,212.75,239.96,1099,1088,1282,3827,-31,258,285,4,0.1501,264,-62,83,21,0,0.0104,31,4458,88,57,0.0437,-110,2161,0,110,0.0212,-2,80,0,2,0.0008,-85,-26083,255,340
4162,2015/8/24,155,156,140.5,140.5,-9.94,159.1,166.65,170.65,210.91,238.46,1605,1195,1247,3709,-118,374,460,32,0.1455,238,-26,27,1,0,0.0093,116,4574,135,19,0.0448,-67,2094,25,92,0.0205,-19,61,1,20,0.0006,-271,-26354,334,605
4162,2016/7/22,232.5,237.5,232,233,0.65,230.4,226.15,222.6,227.43,236.32,2809,1162,832,5112,-352,335,684,3,0.2002,0,0,0,0,0,0,212,8181,362,150,0.0801,150,1995,150,0,0.0195,-12,36,12,24,0.0004,270,-27054,1134,864
4162,2016/7/25,199,211.5,199,210,-9.87,226.3,225.15,222.18,227.2,234.5,4475,1886,1248,5760,648,1230,582,0,0.2256,203,203,0,203,0,0.0079,489,8585,510,21,0.084,116,2111,116,0,0.0172,11,47,23,12,0.0004,-48,-27102,1700,1748
4162,2017/7/25,226.5,227,220,221,-1.34,216.9,207.45,203.4,198.69,213.68,3171,2870,1611,4586,33,557,523,1,0.1496,0,0,0,0,0,0,240,10940,323,83,0.0892,72,2128,80,8,0.0174,262,1779,374,112,0.0145,33,-29906,1027,994
4162,2017/7/26,189,195,186.5,193.5,-12.44,214.6,207.15,202.93,198.84,212.19,5370,3683,2112,5159,573,1173,579,21,0.1683,235,235,0,235,0,0.0077,-25,10833,215,240,0.0883,96,2224,157,61,0.0151,-993,786,142,1135,0.0053,-793,-30699,972,1765
4162,2018/2/5,141,142.5,138,142,-2.41,145.7,148.15,149.03,152.16,181.04,558,446,498,6033,-87,71,155,3,0.164,194,-24,30,6,0,0.0053,-52,12233,30,82,0.0831,0,189,0,0,0.0013,-11,123,31,42,0.0008,-88,-40333,140,228
4162,2018/2/6,138,139.5,128,129,-9.15,142,146,148.08,151.65,180.45,1664,678,617,5624,-409,190,595,4,0.1529,201,7,5,12,0,0.0055,25,12358,139,114,0.0839,0,189,0,0,0.0013,-111,12,13,124,0.0001,-116,-40449,344,460
4162,2018/10/9,130.5,130.5,122,126.5,-1.94,129.5,128.4,127.08,133.1,155.6,1036,1159,795,5263,-52,115,166,1,0.1431,170,-3,26,23,0,0.0046,16,14504,67,51,0.0985,84,1380,84,0,0.0094,-18,34,3,21,0.0002,207,-43376,455,248
4162,2018/10/11,116.5,119,114,114.5,-9.49,126.5,127.4,126.63,132.58,155.17,1514,1357,922,4948,-315,221,526,10,0.1345,199,29,22,51,0,0.0054,70,14607,137,67,0.0992,124,1504,124,0,0.0102,-33,1,1,34,0,-21,-43397,506,527
4162,2019/7/29,89.6,90,88.9,89,-0.56,89.48,90.19,90.5,91.74,134.4,343,454,597,6306,30,49,19,0,0.172,39,0,0,0,0,0.0011,11,10227,34,23,0.0697,-50,83,0,50,0.0006,4,782,11,7,0.0053,-35,-48194,146,181
4162,2019/7/30,89.4,89.5,80.1,80.5,-9.55,87.62,89.17,89.94,91.36,133.72,2815,925,822,6484,178,568,390,0,0.1768,159,120,4,124,0,0.0043,47,10274,100,53,0.07,-24,59,1,25,0.0004,-668,114,21,689,0.0008,-632,-48826,485,1117
4162,2020/1/20,63.2,63.3,62.1,62.2,-1.58,63.2,63.32,65.44,68.73,126,314,298,372,6660,-43,54,66,18,0.1816,39,3,1,4,0,0.0011,5,8391,12,7,0.0572,0,30,0,0,0.0002,-4,58,0,4,0.0004,-45,-52040,124,169
4162,2020/1/30,62,62.1,56.1,56.2,-9.65,61.76,62.46,64.85,68.47,125.83,1109,476,435,6518,-142,254,386,10,0.1778,68,29,2,31,0,0.0019,26,8421,47,21,0.0574,-35,0,0,35,0,0,58,0,0,0.0004,7,-52033,419,412
4162,2020/3/11,58.1,58.4,56.1,56.1,-2.6,59.34,60.07,61.92,63.13,120.82,406,603,596,7335,-14,42,53,3,0.2,223,-2,4,2,0,0.0061,-28,8272,8,36,0.0564,0,0,0,0,0,-5,42,2,7,0.0003,-61,-52810,125,186
4162,2020/3/12,55.3,55.5,50.5,50.5,-9.98,57,59.01,61.42,62.83,120.45,1670,783,699,6998,-337,264,601,0,0.1909,35,-188,196,8,0,0.001,-53,8290,73,126,0.0565,0,0,0,0,0,-6,36,0,6,0.0002,-236,-53046,413,649
4162,2020/3/16,47.5,48.75,44.35,44.35,-6.63,51.21,56.02,59.77,62.06,120.23,826,1007,798,6622,22,166,101,43,0.1806,25,1,7,8,0,0.0007,-129,8259,52,181,0.0563,0,0,0,0,0,2,38,2,0,0.0003,11,-52952,337,326
4162,2020/3/17,40.2,42.4,39.95,39.95,-9.92,47.68,53.9,58.64,61.59,119.87,1606,1162,889,6213,-409,252,635,26,0.1694,59,34,8,42,0,0.0016,32,8346,172,140,0.0569,0,0,0,0,0,0,38,0,0,0.0003,-157,-53109,437,594
4162,2020/3/17,40.2,42.4,39.95,39.95,-9.92,47.68,53.9,58.64,61.59,119.87,1606,1162,889,6213,-409,252,635,26,0.1694,59,34,8,42,0,0.0016,32,8346,172,140,0.0569,0,0,0,0,0,0,38,0,0,0.0003,-157,-53109,437,594
4162,2020/3/18,40.25,40.85,37,37,-7.38,43.86,51.6,57.32,61.07,119.8,1007,1282,943,5981,-232,151,254,129,0.1631,72,13,5,18,0,0.002,139,8488,178,39,0.0578,0,0,0,0,0,-14,24,4,18,0.0002,85,-53024,365,280
4162,2020/3/18,40.25,40.85,37,37,-7.38,43.86,51.6,57.32,61.07,119.8,1007,1282,943,5981,-232,151,254,129,0.1631,72,13,5,18,0,0.002,139,8488,178,39,0.0578,0,0,0,0,0,-14,24,4,18,0.0002,85,-53024,365,280
4162,2020/3/19,36,36.4,33.3,33.3,-10,40.42,48.71,55.56,60.51,119.23,1856,1319,1051,5369,-612,305,885,32,0.1464,50,-22,39,17,0,0.0014,198,8710,323,125,0.0593,0,0,0,0,0,0,24,0,0,0.0002,-36,-53060,753,789
4162,2020/7/16,82.7,83.9,81.7,82.2,0.74,83.44,82.7,81.42,67.74,101.17,1458,4623,4685,5732,6,154,148,0,0.1563,256,-3,3,0,0,0.007,18,6438,85,67,0.0438,-1,1441,0,1,0.0098,-74,741,59,133,0.0051,-70,-53152,231,301
4162,2020/7/17,82.9,83.1,74,74.1,-9.85,81.46,81.9,81.22,68.17,100.71,5379,4344,4847,5489,-243,611,852,2,0.1497,307,51,64,115,0,0.0084,264,6702,487,223,0.0456,2,1443,2,0,0.0098,-301,440,39,340,0.003,-809,-53961,773,1582
4162,2021/4/12,75.7,81.8,75,81.8,9.95,74.78,73.89,73.07,62.65,92.65,5719,2351,1689,6903,196,762,564,2,0.1884,109,33,7,40,0,0.003,-140,7332,495,635,0.05,0,0,0,0,0,19,521,155,135,0.0036,1119,-56629,2031,912
4162,2021/4/13,83.7,84.6,75.3,75.4,-7.82,75.34,74,73.34,62.96,92.28,8079,3790,2420,6625,-278,782,1060,0,0.1808,24,-85,88,3,0,0.0007,-372,7164,828,1200,0.0488,0,0,0,0,0,-39,481,125,165,0.0033,-1051,-57680,866,1917
4162,2021/5/14,65.4,67,62.3,64.6,1.73,64.48,66.11,69.23,69.73,91.27,1035,1139,1094,5422,-147,81,173,55,0.1479,21,1,0,1,0,0.0006,440,7960,551,111,0.0542,0,0,0,0,0,16,321,22,6,0.0022,296,-58688,543,247
4162,2021/5/17,59.3,63.6,59.1,59.5,-7.89,62.96,65.03,68.52,69.9,91.2,1318,1271,1111,5343,-79,159,237,1,0.1458,19,-2,4,2,0,0.0005,-46,7837,279,325,0.0534,0,0,0,0,0,-29,291,2,31,0.002,-79,-58767,375,454
4162,2022/3/10,95,95.6,86.8,88,-0.11,86.06,83.45,75.67,68.46,86.74,20046,10367,9364,9071,1263,2825,1561,1,0.2492,226,57,28,86,1,0.0062,-1201,7708,1291,2492,0.0529,45,2157,45,0,0.0147,-97,593,161,258,0.004,-2586,-54838,2251,4837
4162,2022/3/11,87.9,87.9,81.1,81.2,-7.73,84.48,84.21,76.46,68.76,86.59,10458,10930,9816,8878,-193,1185,1378,0,0.2439,137,-89,132,43,0,0.0038,-202,7397,1380,1582,0.0508,0,2157,0,0,0.0147,-25,568,101,127,0.0039,-1044,-55882,730,1774
4162,2022/3/30,100.5,101,97.7,98.2,-1.6,97.54,95.73,90.27,75.11,89.84,7546,8721,9321,9568,698,1255,557,0,0.2629,112,-5,20,15,0,0.0031,-1606,7711,721,2327,0.0529,0,4823,0,0,0.0329,-87,1027,84,172,0.007,-923,-54463,1069,1992
4162,2022/3/31,98.5,99.8,88.4,89.6,-8.76,95.84,95.51,90.28,75.55,90.03,17802,10301,10031,7802,-1766,1910,3676,0,0.2143,144,32,87,119,0,0.004,-327,7519,2199,2526,0.0516,0,2810,0,0,0.0192,-215,811,82,297,0.0055,-2868,-57331,1350,4218
4755,2016/10/7,33.6,33.9,33.3,33.9,0.89,33.06,32.54,32,30.2,33.85,110,285,174,1036,0,29,29,0,0.0458,16,0,0,0,0,0.0007,-2,29027,1,3,0.3231,0,0,0,0,0,0,533,0,0,0.0059,12,-1118,89,77
4755,2016/10/11,33.4,33.5,30.55,30.85,-9,32.91,32.42,31.96,30.24,32.11,569,385,225,982,-54,63,117,0,0.0434,44,28,0,28,0,0.0019,-3,29024,2,5,0.323,0,0,0,0,0,78,611,80,2,0.0068,-72,-1190,310,382
4755,2018/2/5,54,54,53.1,53.1,-3.63,55.54,56.47,57.51,57.8,59.26,121,70,67,1183,4,18,14,0,0.0522,3,0,1,1,0,0.0001,-10,30150,1,11,0.3323,0,196,0,0,0.0022,1,53,1,0,0.0006,-24,-1669,69,93
4755,2018/2/6,50.2,51,47.8,48.4,-8.85,53.86,55.61,56.98,57.74,59.26,340,131,94,1180,-3,73,76,0,0.052,1,-2,2,0,0,0,-4,30146,11,15,0.3323,0,196,0,0,0.0022,15,68,15,0,0.0007,-38,-1707,150,188
4755,2018/10/9,40.75,40.8,40.1,40.55,0,42.63,44.73,46.05,48.7,50.7,42,116,69,935,-11,4,11,4,0.0412,7,4,0,4,0,0.0003,-3,29555,4,7,0.3258,0,0,0,0,0,0,6,0,0,0.0001,-4,-2293,31,35
4755,2018/10/11,39.45,39.45,36.75,37.2,-8.26,41.05,43.71,45.54,48.51,50.7,204,140,90,810,-125,17,140,2,0.0357,6,-1,1,0,0,0.0003,-12,29545,1,13,0.3257,0,0,0,0,0,-4,2,1,5,0,-50,-2343,96,146
4755,2021/11/5,80.6,86.4,80.2,86.4,9.92,75.52,72.57,70.84,66.61,84.12,2543,993,563,735,138,275,137,0,0.0292,57,55,0,55,0,0.0023,72,30044,256,184,0.2983,0,0,0,0,0,2,71,4,2,0.0007,161,-2553,616,455
4755,2021/11/8,90,95,80.1,80.1,-7.29,77.42,73.59,71.46,66.93,89.06,6524,2243,1207,971,236,641,402,3,0.0386,30,-27,37,10,0,0.0012,264,30310,839,575,0.3009,0,0,0,0,0,15,86,20,5,0.0009,-690,-3243,695,1385
4755,2022/1/5,173,173.5,170,173.5,1.46,173.3,157.45,132.52,96.32,172.18,1289,11707,10562,3562,36,321,285,0,0.1415,759,-20,33,13,0,0.0301,330,32047,398,68,0.3182,0,965,0,0,0.0096,10,259,12,2,0.0026,291,-3047,605,314
4755,2022/1/6,156.5,165,156.5,161,-7.2,169.9,160.75,135.52,97.88,161.27,2684,7137,9902,3532,-30,693,723,0,0.1403,596,-163,192,32,3,0.0237,267,32307,310,43,0.3208,-58,907,0,58,0.009,-38,221,7,45,0.0022,79,-2968,887,808
4755,2022/1/20,147.5,151,144.5,145,-1.69,150.2,152.95,156.85,111.75,148.1,1929,2060,1608,2505,10,199,189,0,0.0995,281,-33,41,8,0,0.0112,-139,32463,266,405,0.3223,29,993,29,0,0.0099,0,181,0,0,0.0018,-125,-3341,358,483
4755,2022/1/21,139,140,130.5,130.5,-10,146.8,150.3,156.93,112.77,135.7,4440,2708,1901,2069,-436,376,717,95,0.0822,603,322,87,409,0,0.024,103,32579,670,567,0.3235,-714,279,0,714,0.0028,-20,161,1,21,0.0016,-1082,-4423,540,1622
4755,2022/2/11,150.5,150.5,146,150.5,-0.66,141,137.15,145.85,120.78,149.99,4465,4378,3831,2349,218,528,310,0,0.0933,213,-1,30,29,0,0.0085,-221,32214,722,943,0.3198,0,129,0,0,0.0013,2,98,2,0,0.001,-350,-5024,567,917
4755,2022/2/14,146,146.5,136.5,136.5,-9.3,141.8,136.3,144.63,121.57,146.2,3548,4633,3993,2219,-130,358,488,0,0.0881,229,16,46,62,0,0.0091,-481,31733,458,939,0.3151,0,129,0,0,0.0013,1,99,1,0,0.001,-575,-5599,430,1005
4755,2022/6/2,225.5,241.5,222.5,225.5,-0.44,208.8,196.05,187.85,182.52,232.02,29667,14676,9827,2217,-686,854,1540,0,0.0881,982,-99,123,24,0,0.039,2384,37373,5601,3217,0.3711,0,1398,0,0,0.0139,17,215,265,248,0.0021,435,-2480,2919,2484
4755,2022/6/6,229,236,203.5,204.5,-9.31,212.9,198.3,189.28,183.58,219.21,21498,18397,11680,2918,701,1464,763,0,0.1159,633,-349,360,11,0,0.0251,-733,36640,4363,5096,0.3638,-424,974,0,424,0.0097,-31,184,153,184,0.0018,-1515,-3995,1397,2912
4755,2022/6/30,171.5,172,158,158.5,-6.76,168.1,170.5,184,183.63,178.63,2353,2667,3328,2787,-232,182,411,3,0.1107,0,0,0,0,0,0,-115,31918,699,814,0.3169,20,231,20,0,0.0023,-6,250,9,15,0.0025,-203,-9480,547,750
4755,2022/7/1,160,161,145,146.5,-7.57,163.8,167.15,180.05,182.82,176.9,2843,2797,3073,2349,-438,126,555,9,0.0933,0,0,0,0,0,0,947,32863,1630,683,0.3263,2,233,2,0,0.0023,-4,246,13,17,0.0024,624,-8856,1019,395
4919,2011/8/19,30,30.9,29.35,29.35,-6.83,31.8,31.4,34.81,41.13,45.76,1152,867,1077,2774,-386,0,384,2,0.0535,0,0,0,0,0,0,-4,4100,45,49,0.0197,0,102,0,0,0.0005,0,0,0,0,0,-17,-1676,328,345
4919,2011/8/22,26,27,25.1,25.25,-13.97,30.3,30.66,34.17,40.77,45.76,611,768,1077,2840,66,201,130,5,0.0547,1,1,0,1,0,0,22,4122,32,10,0.0198,1,103,1,0,0.0005,0,0,0,0,0,-21,-1697,237,258
4919,2015/7/24,24.1,24.5,24.1,24.25,-1.42,25.08,25.76,26.08,27.32,32.34,141,205,198,6171,-23,11,22,12,0.1189,24,0,0,0,0,0.0005,-10,10045,3,13,0.0483,1,28,1,0,0.0001,0,97,0,0,0.0005,-3,-23546,89,92
4919,2015/7/27,24,24.1,21.85,21.9,-9.69,24.28,25.32,25.82,27.2,32.28,1255,427,307,5646,-525,370,878,17,0.1088,50,26,0,26,0,0.001,14,10059,33,19,0.0484,0,28,0,0,0.0001,8,105,13,5,0.0005,47,-23499,600,553
4919,2015/8/21,22.2,22.2,21.5,21.65,-3.78,22.38,23.21,23.25,25.37,32.04,423,495,499,5062,-79,43,121,1,0.0976,19,6,4,10,0,0.0004,-47,10048,34,81,0.0484,0,15,0,0,0.0001,-2,107,0,2,0.0005,-41,-24216,229,270
4919,2015/8/24,20.95,21,19.5,19.55,-9.7,21.72,22.72,23.14,25.22,32.01,1514,687,611,4374,-688,320,963,45,0.0843,9,-10,10,0,0,0.0002,-90,9958,55,145,0.0479,0,15,0,0,0.0001,-2,105,5,7,0.0005,-278,-24494,490,768
4919,2015/12/9,37.7,39.25,35.8,38.9,3.18,36.5,32.74,30.85,27.74,33.31,7982,7562,4005,6592,618,2184,1566,0,0.127,473,16,102,118,0,0.0091,39,17924,262,223,0.0863,0,3331,0,0,0.016,97,177,143,46,0.0009,-239,-18102,1234,1473
4919,2015/12/10,36,36.65,35.05,35.05,-9.9,37.11,33.35,31.17,27.93,33.43,2459,6973,4214,6632,40,953,912,1,0.1278,713,240,121,361,0,0.0137,15,17939,29,14,0.0864,0,3331,0,0,0.016,2,179,2,0,0.0009,-299,-18401,802,1101
4919,2016/1/11,30,30.45,29.55,29.7,-1.49,30,30.37,30.88,30.11,33.18,972,1546,1318,6439,-23,177,197,3,0.1241,170,-32,36,4,0,0.0033,-279,18043,190,469,0.0869,0,1628,0,0,0.0078,25,197,26,1,0.0009,-131,-19861,388,519
4919,2016/1/12,30,30.2,27.25,27.3,-8.08,29.44,30,30.7,30.13,33.17,1608,1632,1290,6204,-235,313,548,0,0.1196,172,2,16,18,0,0.0033,-82,18041,87,169,0.0869,0,1628,0,0,0.0078,25,222,27,2,0.0011,-49,-19910,438,487
4919,2016/1/13,28,29,27.4,28.45,4.21,28.99,29.71,30.54,30.16,33.17,1556,1422,1370,6070,-134,226,358,2,0.117,194,22,11,33,0,0.0037,395,18436,577,182,0.0888,0,1628,0,0,0.0078,-8,214,0,8,0.001,275,-19635,689,414
4919,2016/1/14,27.9,28.25,25.65,25.9,-8.96,28.3,29.22,30.27,30.15,32.48,4394,1872,1695,6384,314,1012,660,38,0.123,339,145,101,246,0,0.0065,-2102,16334,264,2366,0.0786,0,1628,0,0,0.0078,4,218,4,0,0.0011,-1982,-21617,938,2920
4919,2016/9/13,39.8,40.35,39.1,40.35,2.41,39.4,39.48,38.84,36.2,38.16,13408,6969,4530,4632,0,912,912,0,0.0893,575,217,17,234,0,0.0111,-728,22498,153,881,0.1083,-100,3462,0,100,0.0167,-13,504,0,13,0.0024,1120,-17537,2741,1621
4919,2016/9/14,40.35,40.7,36.95,36.95,-8.43,39.02,39.27,38.79,36.27,38.7,21005,10444,6435,5345,713,1915,1201,1,0.103,550,-25,243,218,0,0.0106,468,22966,1234,766,0.1106,-269,3193,30,299,0.0154,49,553,56,7,0.0027,-3247,-20784,3013,6260
4919,2017/8/11,50.9,52.8,50.8,52.4,1.35,54.06,55.2,54.72,48.06,52.15,2846,2704,3033,5203,-191,380,571,0,0.1003,0,0,0,0,0,0,487,25499,659,172,0.1228,0,7026,0,0,0.0339,320,1426,387,67,0.0069,-274,-18441,1199,1473
4919,2017/8/14,50.5,51.2,48.5,48.5,-7.44,52.36,54.35,54.81,48.16,52.1,2669,2590,2707,5111,-92,323,415,0,0.0985,24,24,0,24,0,0.0005,-519,24980,144,663,0.1203,0,7026,0,0,0.0339,-103,1323,105,208,0.0064,-86,-18527,1071,1157
4919,2017/12/4,69.6,70.3,67.8,69.5,0.43,71.38,72.39,73.65,68.35,73.33,1443,2594,3523,6349,-60,114,166,8,0.1224,1074,-57,90,38,5,0.0207,92,20097,199,107,0.0968,-45,11260,0,45,0.0543,49,1182,119,70,0.0057,8,-21206,452,444
4919,2017/12/5,68.8,68.8,64,64,-7.91,69.56,71.35,72.82,68.51,73.08,3724,2900,3358,6360,11,367,320,36,0.1226,880,-194,372,178,0,0.017,165,20266,589,424,0.0976,-678,10582,135,813,0.051,-185,997,126,311,0.0048,-387,-21593,1035,1422
4919,2018/2/5,68.2,74.4,68.1,73.7,2.93,74.2,71.26,68.65,67.51,72.07,6215,9236,7166,7913,-366,616,982,0,0.1525,935,206,70,276,0,0.018,248,18907,808,560,0.091,232,5927,232,0,0.0286,228,2146,501,273,0.0103,784,-25500,1638,854
4919,2018/2/6,71.2,73.5,66.4,67.4,-8.55,72.62,71.42,68.77,67.43,71.91,7839,6210,7753,7692,-221,1093,1314,0,0.1482,695,-240,284,44,0,0.0134,-284,18633,876,1160,0.0897,-532,5395,78,610,0.026,-651,1495,43,694,0.0072,-695,-26195,1078,1773
4919,2018/8/10,62.4,62.5,61.9,62.5,0.16,62.7,62.78,61.99,63.19,66.24,1398,982,1343,6042,-99,107,206,0,0.1164,0,0,0,0,0,0,-52,10171,225,277,0.049,0,6231,0,0,0.03,241,678,251,10,0.0033,-136,-30554,486,622
